danho,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Tercer.Par,Asis,Cuarto.Par,4P_60,id_anony
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,0,0,0,0,0,0,0.0,0.0,1.0,,,es_2535
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,10,14,10,25,0,1.5,0.0,1.0,,,es_2166
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,16,32,10,0,0,4.0,0.0,1.0,,,es_2179
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,18,36,10,0,0,5.0,0.0,1.0,,,es_2986
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,0,6,9,6,0,12,0.0,0.0,1.0,,,es_2197
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2017,10,16,10,19,0,1.0,0.0,1.0,,,es_2553
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,0,4,0,10,0,0,0.0,0.0,0.0,,,es_2594
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,18,21,10,0,0,4.0,0.0,1.0,,,es_2605
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2017,10,15,10,0,0,1.0,0.0,1.0,,,es_2606
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2017,8,9,10,29,0,1.0,0.0,1.0,,,es_2609
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,10,16,10,0,0,4.0,0.0,1.0,,,es_2610
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,21,34,10,0,0,5.0,0.0,1.0,,,es_2614
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,15,33,10,0,0,5.0,0.0,1.0,,,es_2615
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,10,35,10,0,0,5.0,0.0,1.0,,,es_2627
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,20,32,10,0,0,5.0,0.0,1.0,,,es_3020
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2017,8,24,10,7,0,1.0,0.0,1.0,,,es_2628
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2016,0,0,0,0,0,0.0,0.0,1.0,,,es_2637
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,11,25,10,51,0,5.0,0.0,1.0,,,es_2655
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,23,36,10,0,0,5.0,0.0,1.0,,,es_3034
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2016,7,0,10,0,0,3.0,0.0,1.0,,,es_2669
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,12,7,10,35,0,2.0,0.0,1.0,,,es_3047
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,18,3,10,0,32,3.0,0.0,1.0,,,es_3049
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,23,26,10,0,0,5.0,0.0,1.0,,,es_3054
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,18,10,10,47,0,5.0,0.0,1.0,,,es_3055
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,13,20,10,26,24,2.0,0.0,1.0,,,es_3059
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2016,0,0,0,0,0,4.0,0.0,1.0,,,es_2708
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2016,14,24,10,0,0,5.0,0.0,1.0,,,es_2711
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,12,15,10,28,0,1.5,0.0,1.0,,,es_3073
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,21,34,10,0,0,5.0,0.0,1.0,,,es_3076
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,0,7,0,10,0,0,0.0,0.0,0.0,,,es_2723
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2017,10,18,10,24,0,0.0,0.0,1.0,,,es_2724
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,0,5,10,2,0,0,0.0,0.0,1.0,,,es_3092
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2017,15,10,10,8,0,1.0,0.0,1.0,,,es_2746
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,17,35,10,0,0,5.0,0.0,1.0,,,es_3105
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2017,14,17,10,0,0,1.0,0.0,1.0,,,es_2347
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2017,6,22,10,0,0,1.0,0.0,1.0,,,es_2778
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,10,21,10,0,0,5.0,0.0,1.0,,,es_3135
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,18,36,10,0,0,5.0,0.0,1.0,,,es_2791
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,6,21,10,49,0,4.0,0.0,1.0,,,es_2801
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2017,8,18,10,0,0,1.0,0.0,1.0,,,es_2835
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,6,9,5,0,31,2.0,0.0,1.0,,,es_2836
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,0,2,0,10,0,0,0.0,0.0,1.0,,,es_2842
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,8,34,10,0,0,3.0,0.0,1.0,,,es_3350
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2016,18,0,0,0,0,0.0,0.0,1.0,,,es_2429
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2017,10,20,10,0,0,1.0,0.0,1.0,,,es_2866
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,6,25,10,53,0,5.0,0.0,1.0,,,es_2870
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2017,7,21,10,13,0,1.0,0.0,1.0,,,es_2886
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,11,5,10,32,0,1.5,0.0,1.0,,,es_3244
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,14,31,10,0,0,4.0,0.0,1.0,,,es_3253
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,17,16,10,0,0,3.0,0.0,1.0,,,es_3256
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2017,17,12,10,15,0,1.0,0.0,1.0,,,es_2918
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,19,32,10,0,0,5.0,0.0,1.0,,,es_3261
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,0,10,0,10,0,0,0.0,0.0,0.0,,,es_3269
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,11,32,10,0,0,4.0,0.0,1.0,,,es_3286
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,18,22,10,35,0,4.0,0.0,1.0,,,es_2945
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,S,2017,11,26,10,0,0,3.0,0.0,1.0,,,es_3301
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,0,17,7,10,23,21,0.0,0.0,1.0,,,es_3313
2017,2,13401,ELECTROMAGNETISMO 1,MCT-PLS13 ,3,1,2017,2,N,2017,18,14,10,0,0,0.0,0.0,1.0,,,es_2968
2017,2,5012,CALCULO 3,MCT-PLS09 ,3,1,2017,2,N,2017,17,14,6,0,0,1.0,0.0,1.0,,,es_1318
2017,2,5012,CALCULO 3,MCT-PLS09 ,3,1,2017,2,N,2017,9,20,9,0,0,1.0,0.0,1.0,,,es_1728
2017,2,5014,ESTATICA,MCT-PLS09 ,3,1,2017,2,N,0,4,0,2,0,0,0.0,0.0,1.0,,,es_1435
2017,2,5014,ESTATICA,MCT-PLS09 ,3,1,2017,2,N,0,4,0,2,0,0,0.0,0.0,0.0,,,es_1318
2017,2,5402,ELECTRICIDAD Y CIRCUITOS ELECTRICOS,MCT-PLS09 ,3,1,2017,2,N,2017,11,16,10,0,0,0.0,0.0,1.0,,,es_1184
2018,1,13012,FISICA 3,MCT-PLS13 ,3,1,2018,1,N,2018,5,29,7,21,0,0.0,0.0,1.0,,,es_2976
2018,1,13012,FISICA 3,MCT-PLS13 ,3,1,2018,1,S,2018,9,28,10,0,0,4.0,0.0,1.0,,,es_2609
2018,1,13012,FISICA 3,MCT-PLS13 ,3,1,2018,1,S,2018,11,22,7,0,0,2.0,0.0,1.0,,,es_3030
2018,1,13012,FISICA 3,MCT-PLS13 ,3,1,2018,1,S,2018,10,27,6,0,0,3.0,0.0,1.0,,,es_2286
2018,1,13012,FISICA 3,MCT-PLS13 ,3,1,2018,1,S,2017,10,19,0,32,0,4.0,0.0,0.0,,,es_2724
2018,1,13012,FISICA 3,MCT-PLS13 ,3,1,2018,1,N,2018,0,25,10,0,0,0.0,0.0,1.0,,,es_2329
2018,1,13012,FISICA 3,MCT-PLS13 ,3,1,2018,1,S,2018,10,28,10,0,0,3.0,0.0,1.0,,,es_2347
2018,1,13012,FISICA 3,MCT-PLS13 ,3,1,2018,1,N,2017,6,28,0,0,0,1.0,0.0,1.0,,,es_2428
2018,1,13012,FISICA 3,MCT-PLS13 ,3,1,2018,1,N,2018,7,21,7,22,0,0.0,0.0,1.0,,,es_3229
2018,1,13012,FISICA 3,MCT-PLS13 ,3,1,2018,1,N,2017,0,0,0,0,0,0.0,0.0,1.0,,,es_3236
2018,1,13012,FISICA 3,MCT-PLS13 ,3,1,2018,1,N,0,7,0,5,0,0,0.0,0.0,1.0,,,es_2907
2018,1,13012,FISICA 3,MCT-PLS13 ,3,1,2018,1,N,0,6,0,6,0,0,0.0,0.0,1.0,,,es_1782
2018,1,13012,FISICA 3,MCT-PLS13 ,3,1,2018,1,S,2017,6,21,0,0,0,5.0,0.0,1.0,,,es_3297
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2018,16,14,5,0,0,2.0,0.0,1.0,,,es_1828
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2018,13,14,9,0,0,2.0,0.0,1.0,,,es_2141
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2017,15,27,0,0,0,4.0,0.0,0.0,,,es_1860
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,N,0,10,5,6,0,0,0.0,0.0,0.0,,,es_2156
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,N,0,0,0,0,0,0,0.0,0.0,0.0,,,es_2184
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2017,9,20,0,0,0,2.0,0.0,0.0,,,es_2200
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,N,0,0,0,0,0,0,0.0,0.0,0.0,,,es_2553
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2018,17,21,6,0,0,2.0,0.0,1.0,,,es_1400
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,N,0,14,4,5,12,0,0.0,0.0,1.0,,,es_2594
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2017,16,25,0,0,0,3.0,0.0,0.0,,,es_2609
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,N,2018,11,19,6,0,0,1.0,0.0,1.0,,,es_3020
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2017,13,21,0,0,0,2.0,0.0,0.0,,,es_2628
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,N,0,18,4,2,16,0,0.0,0.0,1.0,,,es_3030
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2017,13,12,0,31,0,3.0,0.0,0.0,,,es_3073
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,N,0,11,8,0,0,0,0.0,0.0,0.0,,,es_2315
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,N,0,12,14,4,25,0,0.0,0.0,1.0,,,es_2723
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,N,0,16,5,3,20,0,0.0,0.0,1.0,,,es_2724
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2018,15,11,4,32,0,2.0,0.0,1.0,,,es_2329
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2017,12,0,0,0,0,2.0,0.0,0.0,,,es_3095
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,N,2018,11,22,3,0,0,1.0,0.0,1.0,,,es_2347
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2017,20,31,0,0,0,5.0,0.0,0.0,,,es_3135
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2018,13,30,8,0,0,3.0,0.0,1.0,,,es_2835
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2018,11,10,0,0,0,3.0,0.0,0.0,,,es_2842
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2017,15,23,0,25,0,3.0,0.0,0.0,,,es_3350
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,N,0,14,11,3,17,0,0.0,0.0,1.0,,,es_2430
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2017,9,12,0,0,0,1.5,0.0,0.0,,,es_1748
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2017,8,14,0,0,0,2.0,0.0,0.0,,,es_2870
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2017,15,15,0,0,0,2.5,0.0,0.0,,,es_2886
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,N,2018,15,13,2,34,0,0.0,0.0,1.0,,,es_3229
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2017,0,0,0,0,0,3.0,0.0,0.0,,,es_3236
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2018,15,21,8,0,0,3.0,0.0,1.0,,,es_3244
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2017,20,24,0,0,0,2.0,0.0,0.0,,,es_3253
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,N,0,15,3,2,0,0,0.0,0.0,1.0,,,es_3269
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,N,0,11,0,2,0,0,0.0,0.0,0.0,,,es_1782
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2017,17,11,0,0,0,3.0,0.0,0.0,,,es_3301
2018,1,13013,CALCULO 3,MCT-PLS13 ,3,1,2018,1,S,2018,19,13,3,0,0,2.0,0.0,1.0,,,es_2968
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,N,0,7,0,8,0,0,0.0,0.0,1.0,,,es_2141
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,N,2018,8,18,9,0,0,0.0,0.0,1.0,,,es_2197
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,S,2017,17,22,0,0,0,2.0,0.0,0.0,,,es_2553
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,N,0,8,5,5,0,0,0.0,0.0,1.0,,,es_2594
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,S,2017,0,29,0,0,0,2.0,0.0,0.0,,,es_2609
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,N,0,0,0,0,0,0,0.0,0.0,1.0,,,es_2610
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,S,2017,15,0,0,0,0,2.0,0.0,1.0,,,es_2614
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,N,2017,0,0,0,0,0,0.0,0.0,1.0,,,es_1958
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,N,0,10,0,7,0,0,0.0,0.0,0.0,,,es_2723
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,N,0,0,0,8,0,0,0.0,0.0,1.0,,,es_2724
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,S,2018,18,23,8,0,0,3.0,0.0,1.0,,,es_2778
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,S,2018,17,20,9,0,0,2.0,0.0,1.0,,,es_2835
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,S,2017,19,31,0,0,0,5.0,0.0,1.0,,,es_2836
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,N,0,0,0,7,0,0,0.0,0.0,1.0,,,es_2866
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,N,0,9,5,10,0,0,0.0,0.0,1.0,,,es_2065
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,S,2017,0,0,0,0,0,2.0,0.0,0.0,,,es_2886
2018,1,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,1,2018,1,S,2018,21,32,10,0,0,5.0,0.0,1.0,,,es_3244
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,2017,9,20,0,36,0,1.0,0.0,1.0,,,es_1825
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,3,12,5,0,0,0.0,0.0,0.0,,,es_1828
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,2017,0,0,0,0,0,0.0,0.0,1.0,,,es_2532
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,7,11,4,0,0,0.0,0.0,1.0,,,es_2141
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,6,9,4,22,0,0.0,0.0,1.0,,,es_1860
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,S,2018,14,21,10,0,0,2.0,0.0,1.0,,,es_2156
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,S,2017,15,23,0,0,0,2.0,0.0,1.0,,,es_1864
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,S,2018,15,24,3,0,0,3.0,0.0,1.0,,,es_2166
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,0,0,0,0,0,0.0,0.0,0.0,,,es_2184
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,S,2018,13,30,10,0,0,4.0,0.0,1.0,,,es_2986
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,8,7,5,20,0,0.0,0.0,1.0,,,es_2553
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,5,1,2,0,0,0.0,0.0,1.0,,,es_2594
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,2018,12,17,7,0,0,1.0,0.0,1.0,,,es_2605
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,10,8,3,26,0,0.0,0.0,1.0,,,es_2606
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,0,0,2,0,0,0.0,0.0,1.0,,,es_2614
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,2018,12,15,2,34,0,1.0,0.0,1.0,,,es_2627
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,14,17,4,0,0,0.0,0.0,1.0,,,es_3020
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,S,2017,13,20,0,0,0,2.0,0.0,1.0,,,es_2628
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,0,0,1,0,0,0.0,0.0,1.0,,,es_2637
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,2018,14,28,5,0,0,0.0,0.0,1.0,,,es_2640
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,7,9,5,22,0,0.0,0.0,1.0,,,es_2668
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,S,2017,17,26,0,0,0,4.0,0.0,1.0,,,es_3049
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,S,2017,16,18,0,0,0,2.0,0.0,1.0,,,es_2689
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,0,0,0,0,0,0.0,0.0,0.0,,,es_2705
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,S,2017,13,25,0,0,0,4.0,0.0,1.0,,,es_2711
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,S,2018,12,5,3,44,0,3.0,0.0,1.0,,,es_2315
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,0,0,5,0,0,0.0,0.0,1.0,,,es_2724
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,2018,13,24,4,0,0,1.0,0.0,1.0,,,es_1682
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,2018,7,18,4,38,0,1.0,0.0,1.0,,,es_3095
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,14,12,5,24,0,0.0,0.0,1.0,,,es_1993
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,2018,12,14,9,0,0,1.0,0.0,1.0,,,es_2764
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,2017,8,0,0,0,0,0.0,0.0,1.0,,,es_3785
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,2018,11,25,6,38,0,0.0,0.0,1.0,,,es_2358
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,2018,9,21,5,0,0,1.0,0.0,1.0,,,es_2801
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,11,11,4,24,0,0.0,0.0,1.0,,,es_2835
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,2018,17,19,4,0,0,0.0,0.0,1.0,,,es_2430
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,0,18,0,0,0,0.0,0.0,1.0,,,es_2870
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,5,0,3,0,0,0.0,0.0,1.0,,,es_2065
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,0,6,14,4,0,0,0.0,0.0,0.0,,,es_2886
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,2017,14,21,0,0,0,1.0,0.0,1.0,,,es_3301
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,S,2017,17,24,0,0,0,4.0,0.0,1.0,,,es_3313
2018,1,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,N,2018,17,22,3,0,0,1.0,0.0,1.0,,,es_2968
2018,1,5012,CALCULO 3,MCT-PLS09 ,3,1,2018,1,N,0,0,0,0,0,0,0.0,0.0,0.0,,,es_1798
2018,1,5012,CALCULO 3,MCT-PLS09 ,3,1,2018,1,S,2017,16,10,0,0,0,3.0,0.0,0.0,,,es_1318
2018,1,5012,CALCULO 3,MCT-PLS09 ,3,1,2018,1,S,2017,20,24,0,0,0,4.0,0.0,0.0,,,es_1728
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,N,2018,0,0,0,0,0,0.0,0.0,1.0,,,es_2976
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,N,0,8,16,8,19,13,0.0,0.0,1.0,,,es_2535
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,S,2018,3,20,9,16,38,4.0,0.0,1.0,,,es_3387
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,S,2018,4,16,9,33,0,2.0,0.0,1.0,,,es_3412
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,S,2018,5,18,7,30,0,2.5,0.0,1.0,,,es_3413
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,N,0,6,9,7,13,4,0.0,0.0,1.0,,,es_2298
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,S,2018,11,25,10,0,0,3.0,0.0,1.0,,,es_3435
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,S,2018,6,24,10,0,0,3.0,0.0,1.0,,,es_3444
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,N,0,6,27,8,12,0,1.0,0.0,1.0,,,es_2723
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,S,2018,11,26,10,47,0,5.0,0.0,1.0,,,es_3457
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,N,2018,8,24,8,14,12,1.0,0.0,1.0,,,es_3092
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,N,2018,0,0,0,0,0,0.0,0.0,1.0,,,es_2329
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,S,2018,7,26,9,0,0,3.0,0.0,1.0,,,es_3471
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,N,0,3,18,8,18,22,0.0,0.0,1.0,,,es_3107
2018,2,13012,FISICA 3,MCT-PLS13 ,3,2,2018,2,N,0,4,20,7,17,23,0.0,0.0,1.0,,,es_2764
